[2016.10.15_01:42:37]: Polling 20 times per second
Starting camera with hflip=False, vflip=False, resolution=1920x1088, framerate=10

PRESS [ENTER] TO QUIT!

[2016.10.15_01:42:55]: obstc | Verified obstacle in 45.00cm
[2016.10.15_01:42:55]: motor | Last face detected 1.33s ago
[2016.10.15_01:42:55]: motor | Staying at full speed!
[2016.10.15_01:42:55]: motor | obstacle in: 45cm
[2016.10.15_01:42:55]: motor | Slowing down because of obstacle
[2016.10.15_01:42:55]: MOTOR | FINAL DECISION SENT: 89.2857142857
[2016.10.15_01:42:55]: steer | time since last face 1.40s
[2016.10.15_01:42:55]: STEER | TURNING: 107.291666667
[2016.10.15_01:42:55]: obstc | Verified obstacle in 45.00cm
[2016.10.15_01:42:55]: motor | Last face detected 1.63s ago
[2016.10.15_01:42:55]: motor | Staying at full speed!
[2016.10.15_01:42:55]: motor | obstacle in: 45cm
[2016.10.15_01:42:55]: motor | Slowing down because of obstacle
[2016.10.15_01:42:55]: MOTOR | FINAL DECISION SENT: 89.2857142857
[2016.10.15_01:42:55]: steer | time since last face 1.66s
[2016.10.15_01:42:55]: STEER | TURNING: 107.291666667
[2016.10.15_01:42:56]: obstc | Verified obstacle in 45.00cm
[2016.10.15_01:42:56]: motor | Last face detected 1.82s ago
[2016.10.15_01:42:56]: motor | Staying at full speed!
[2016.10.15_01:42:56]: motor | obstacle in: 45cm
[2016.10.15_01:42:56]: motor | Slowing down because of obstacle
[2016.10.15_01:42:56]: MOTOR | FINAL DECISION SENT: 89.2857142857
[2016.10.15_01:42:56]: steer | time since last face 1.85s
[2016.10.15_01:42:56]: STEER | TURNING: 107.291666667
[2016.10.15_01:42:56]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:42:56]: motor | Last face detected 2.03s ago
[2016.10.15_01:42:56]: motor | Staying at full speed!
[2016.10.15_01:42:56]: motor | obstacle in: 46cm
[2016.10.15_01:42:56]: motor | Slowing down because of obstacle
[2016.10.15_01:42:56]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:42:56]: steer | time since last face 2.07s
[2016.10.15_01:42:56]: STEER | TURNING: 107.291666667
[2016.10.15_01:42:56]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:42:56]: motor | Last face detected 2.23s ago
[2016.10.15_01:42:56]: motor | Staying at full speed!
[2016.10.15_01:42:56]: motor | obstacle in: 46cm
[2016.10.15_01:42:56]: motor | Slowing down because of obstacle
[2016.10.15_01:42:56]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:42:56]: steer | time since last face 2.27s
[2016.10.15_01:42:56]: STEER | TURNING: 107.291666667
[2016.10.15_01:42:56]: steer | time since last face 2.47s
[2016.10.15_01:42:56]: STEER | TURNING: 107.291666667
[2016.10.15_01:42:56]: motor | Last face detected 2.69s ago
[2016.10.15_01:42:56]: motor | Staying at full speed!
[2016.10.15_01:42:56]: MOTOR | FINAL DECISION SENT: 70
[2016.10.15_01:42:57]: steer | time since last face 2.75s
[2016.10.15_01:42:57]: STEER | TURNING: 107.291666667
[2016.10.15_01:42:57]: motor | Last face detected 3.00s ago
[2016.10.15_01:42:57]: motor | Staying at full speed!
[2016.10.15_01:42:57]: MOTOR | FINAL DECISION SENT: 70
[2016.10.15_01:42:57]: steer | time since last face 3.03s
[2016.10.15_01:42:57]: STEER | TURNING: 107.291666667
[2016.10.15_01:42:57]: obstc | Verified obstacle in 45.00cm
[2016.10.15_01:42:57]: motor | Last face detected 3.18s ago
[2016.10.15_01:42:57]: motor | Slowing down because no more face detected
[2016.10.15_01:42:57]: motor | obstacle in: 45cm
[2016.10.15_01:42:57]: motor | Slowing down because of obstacle
[2016.10.15_01:42:57]: MOTOR | FINAL DECISION SENT: 89.2857142857
[2016.10.15_01:42:57]: steer | time since last face 3.21s
[2016.10.15_01:42:57]: STEER | TURNING: 107.291666667
[2016.10.15_01:42:57]: obstc | Verified obstacle in 45.00cm
[2016.10.15_01:42:57]: motor | Last face detected 3.42s ago
[2016.10.15_01:42:57]: motor | Slowing down because no more face detected
[2016.10.15_01:42:57]: motor | obstacle in: 45cm
[2016.10.15_01:42:57]: motor | Slowing down because of obstacle
[2016.10.15_01:42:57]: MOTOR | FINAL DECISION SENT: 89.2857142857
[2016.10.15_01:42:57]: steer | time since last face 3.46s
[2016.10.15_01:42:57]: STEER | TURNING: 107.291666667
[2016.10.15_01:42:57]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:42:57]: motor | Last face detected 3.63s ago
[2016.10.15_01:42:57]: motor | Slowing down because no more face detected
[2016.10.15_01:42:57]: motor | obstacle in: 46cm
[2016.10.15_01:42:57]: motor | Slowing down because of obstacle
[2016.10.15_01:42:57]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:42:57]: steer | time since last face 3.67s
[2016.10.15_01:42:57]: STEER | TURNING: 107.291666667
[2016.10.15_01:42:58]: obstc | Verified obstacle in 45.00cm
[2016.10.15_01:42:58]: motor | Last face detected 3.85s ago
[2016.10.15_01:42:58]: motor | Slowing down because no more face detected
[2016.10.15_01:42:58]: motor | obstacle in: 45cm
[2016.10.15_01:42:58]: motor | Slowing down because of obstacle
[2016.10.15_01:42:58]: MOTOR | FINAL DECISION SENT: 89.2857142857
[2016.10.15_01:42:58]: steer | time since last face 3.97s
[2016.10.15_01:42:58]: STEER | TURNING: 107.291666667
[2016.10.15_01:42:58]: obstc | Verified obstacle in 45.00cm
[2016.10.15_01:42:58]: motor | Last face detected 4.17s ago
[2016.10.15_01:42:58]: motor | Slowing down because no more face detected
[2016.10.15_01:42:58]: motor | obstacle in: 45cm
[2016.10.15_01:42:58]: motor | Slowing down because of obstacle
[2016.10.15_01:42:58]: MOTOR | FINAL DECISION SENT: 89.2857142857
[2016.10.15_01:42:58]: steer | time since last face 4.28s
[2016.10.15_01:42:58]: STEER | TURNING: 107.291666667
[2016.10.15_01:42:58]: obstc | Verified obstacle in 45.00cm
[2016.10.15_01:42:58]: motor | Last face detected 4.50s ago
[2016.10.15_01:42:58]: motor | Slowing down because no more face detected
[2016.10.15_01:42:58]: motor | obstacle in: 45cm
[2016.10.15_01:42:58]: motor | Slowing down because of obstacle
[2016.10.15_01:42:58]: MOTOR | FINAL DECISION SENT: 89.2857142857
[2016.10.15_01:42:58]: steer | time since last face 4.53s
[2016.10.15_01:42:58]: STEER | TURNING: 107.291666667
[2016.10.15_01:42:58]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:42:58]: motor | Last face detected 4.69s ago
[2016.10.15_01:42:58]: motor | Slowing down because no more face detected
[2016.10.15_01:42:58]: motor | obstacle in: 46cm
[2016.10.15_01:42:58]: motor | Slowing down because of obstacle
[2016.10.15_01:42:58]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:42:58]: steer | time since last face 4.73s
[2016.10.15_01:42:59]: STEER | TURNING: 107.291666667
[2016.10.15_01:42:59]: obstc | Verified obstacle in 45.00cm
[2016.10.15_01:42:59]: motor | Last face detected 4.92s ago
[2016.10.15_01:42:59]: motor | Slowing down because no more face detected
[2016.10.15_01:42:59]: motor | obstacle in: 45cm
[2016.10.15_01:42:59]: motor | Slowing down because of obstacle
[2016.10.15_01:42:59]: MOTOR | FINAL DECISION SENT: 89.2857142857
[2016.10.15_01:42:59]: steer | time since last face 4.96s
[2016.10.15_01:42:59]: STEER | TURNING: 107.291666667
[2016.10.15_01:42:59]: obstc | Verified obstacle in 45.00cm
[2016.10.15_01:42:59]: motor | Last face detected 5.14s ago
[2016.10.15_01:42:59]: motor | Slowing down because no more face detected
[2016.10.15_01:42:59]: motor | obstacle in: 45cm
[2016.10.15_01:42:59]: motor | Slowing down because of obstacle
[2016.10.15_01:42:59]: MOTOR | FINAL DECISION SENT: 89.2857142857
[2016.10.15_01:42:59]: steer | time since last face 5.21s
[2016.10.15_01:42:59]: STEER | TURNING: 107.291666667
[2016.10.15_01:42:59]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:42:59]: motor | Last face detected 5.41s ago
[2016.10.15_01:42:59]: motor | Slowing down because no more face detected
[2016.10.15_01:42:59]: motor | obstacle in: 46cm
[2016.10.15_01:42:59]: motor | Slowing down because of obstacle
[2016.10.15_01:42:59]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:42:59]: steer | time since last face 5.47s
[2016.10.15_01:42:59]: STEER | TURNING: 107.291666667
[2016.10.15_01:42:59]: obstc | Verified obstacle in 45.00cm
[2016.10.15_01:42:59]: motor | Last face detected 5.71s ago
[2016.10.15_01:42:59]: motor | Slowing down because no more face detected
[2016.10.15_01:42:59]: motor | obstacle in: 45cm
[2016.10.15_01:42:59]: motor | Slowing down because of obstacle
[2016.10.15_01:42:59]: MOTOR | FINAL DECISION SENT: 89.2857142857
[2016.10.15_01:43:00]: steer | time since last face 5.79s
[2016.10.15_01:43:00]: STEER | TURNING: 107.291666667
[2016.10.15_01:43:00]: obstc | Verified obstacle in 45.00cm
[2016.10.15_01:43:00]: motor | Last face detected 5.94s ago
[2016.10.15_01:43:00]: motor | Slowing down because no more face detected
[2016.10.15_01:43:00]: motor | obstacle in: 45cm
[2016.10.15_01:43:00]: motor | Slowing down because of obstacle
[2016.10.15_01:43:00]: MOTOR | FINAL DECISION SENT: 89.2857142857
[2016.10.15_01:43:00]: steer | time since last face 5.97s
[2016.10.15_01:43:00]: STEER | TURNING: 107.291666667
[2016.10.15_01:43:00]: obstc | Verified obstacle in 45.00cm
[2016.10.15_01:43:00]: motor | Last face detected 6.17s ago
[2016.10.15_01:43:00]: motor | Slowing down because no more face detected
[2016.10.15_01:43:00]: motor | obstacle in: 45cm
[2016.10.15_01:43:00]: motor | Slowing down because of obstacle
[2016.10.15_01:43:00]: MOTOR | FINAL DECISION SENT: 89.2857142857
[2016.10.15_01:43:00]: steer | time since last face 6.20s
[2016.10.15_01:43:00]: STEER | TURNING: 107.291666667
[2016.10.15_01:43:00]: obstc | Verified obstacle in 45.00cm
[2016.10.15_01:43:00]: motor | Last face detected 6.37s ago
[2016.10.15_01:43:00]: motor | Slowing down because no more face detected
[2016.10.15_01:43:00]: motor | obstacle in: 45cm
[2016.10.15_01:43:00]: motor | Slowing down because of obstacle
[2016.10.15_01:43:00]: MOTOR | FINAL DECISION SENT: 89.2857142857
[2016.10.15_01:43:00]: steer | time since last face 6.40s
[2016.10.15_01:43:00]: STEER | TURNING: 107.291666667
[2016.10.15_01:43:00]: obstc | Verified obstacle in 45.00cm
[2016.10.15_01:43:00]: motor | Last face detected 6.59s ago
[2016.10.15_01:43:00]: motor | Slowing down because no more face detected
[2016.10.15_01:43:00]: motor | obstacle in: 45cm
[2016.10.15_01:43:00]: motor | Slowing down because of obstacle
[2016.10.15_01:43:00]: MOTOR | FINAL DECISION SENT: 89.2857142857
[2016.10.15_01:43:00]: steer | time since last face 6.70s
[2016.10.15_01:43:01]: STEER | TURNING: 107.291666667
[2016.10.15_01:43:01]: obstc | Verified obstacle in 45.00cm
[2016.10.15_01:43:01]: motor | Last face detected 6.93s ago
[2016.10.15_01:43:01]: motor | Slowing down because no more face detected
[2016.10.15_01:43:01]: motor | obstacle in: 45cm
[2016.10.15_01:43:01]: motor | Slowing down because of obstacle
[2016.10.15_01:43:01]: MOTOR | FINAL DECISION SENT: 89.2857142857
[2016.10.15_01:43:01]: steer | time since last face 7.03s
[2016.10.15_01:43:01]: STEER | TURNING: 107.291666667
[2016.10.15_01:43:01]: obstc | Verified obstacle in 45.00cm
[2016.10.15_01:43:01]: motor | Last face detected 7.32s ago
[2016.10.15_01:43:01]: motor | Slowing down because no more face detected
[2016.10.15_01:43:01]: motor | obstacle in: 45cm
[2016.10.15_01:43:01]: motor | Slowing down because of obstacle
[2016.10.15_01:43:01]: MOTOR | FINAL DECISION SENT: 89.2857142857
[2016.10.15_01:43:01]: steer | time since last face 7.35s
[2016.10.15_01:43:01]: STEER | TURNING: 107.291666667
[2016.10.15_01:43:01]: obstc | Verified obstacle in 45.00cm
[2016.10.15_01:43:01]: motor | Last face detected 7.51s ago
[2016.10.15_01:43:01]: motor | Slowing down because no more face detected
[2016.10.15_01:43:01]: motor | obstacle in: 45cm
[2016.10.15_01:43:01]: motor | Slowing down because of obstacle
[2016.10.15_01:43:01]: MOTOR | FINAL DECISION SENT: 89.2857142857
[2016.10.15_01:43:01]: steer | time since last face 7.58s
[2016.10.15_01:43:01]: STEER | TURNING: 107.291666667
[2016.10.15_01:43:02]: obstc | Verified obstacle in 45.00cm
[2016.10.15_01:43:02]: motor | Last face detected 7.76s ago
[2016.10.15_01:43:02]: motor | Slowing down because no more face detected
[2016.10.15_01:43:02]: motor | obstacle in: 45cm
[2016.10.15_01:43:02]: motor | Slowing down because of obstacle
[2016.10.15_01:43:02]: MOTOR | FINAL DECISION SENT: 89.2857142857
[2016.10.15_01:43:02]: steer | time since last face 7.80s
[2016.10.15_01:43:02]: STEER | TURNING: 107.291666667
[2016.10.15_01:43:02]: obstc | Verified obstacle in 45.00cm
[2016.10.15_01:43:02]: motor | Last face detected 7.97s ago
[2016.10.15_01:43:02]: motor | Slowing down because no more face detected
[2016.10.15_01:43:02]: motor | obstacle in: 45cm
[2016.10.15_01:43:02]: motor | Slowing down because of obstacle
[2016.10.15_01:43:02]: MOTOR | FINAL DECISION SENT: 89.2857142857
[2016.10.15_01:43:02]: steer | time since last face 8.01s
[2016.10.15_01:43:02]: STEER | TURNING: 107.291666667
[2016.10.15_01:43:02]: obstc | Verified obstacle in 45.00cm
[2016.10.15_01:43:02]: motor | Last face detected 8.28s ago
[2016.10.15_01:43:02]: motor | Slowing down because no more face detected
[2016.10.15_01:43:02]: motor | obstacle in: 45cm
[2016.10.15_01:43:02]: motor | Slowing down because of obstacle
[2016.10.15_01:43:02]: MOTOR | FINAL DECISION SENT: 89.2857142857
[2016.10.15_01:43:02]: steer | time since last face 8.34s
[2016.10.15_01:43:02]: STEER | TURNING: 107.291666667
[2016.10.15_01:43:02]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:02]: motor | Last face detected 8.62s ago
[2016.10.15_01:43:02]: motor | Slowing down because no more face detected
[2016.10.15_01:43:02]: motor | obstacle in: 46cm
[2016.10.15_01:43:02]: motor | Slowing down because of obstacle
[2016.10.15_01:43:02]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:02]: steer | time since last face 8.67s
[2016.10.15_01:43:03]: STEER | TURNING: 107.291666667
[2016.10.15_01:43:03]: obstc | Verified obstacle in 47.00cm
[2016.10.15_01:43:03]: motor | Last face detected 8.90s ago
[2016.10.15_01:43:03]: motor | Slowing down because no more face detected
[2016.10.15_01:43:03]: motor | obstacle in: 47cm
[2016.10.15_01:43:03]: motor | Slowing down because of obstacle
[2016.10.15_01:43:03]: MOTOR | FINAL DECISION SENT: 88.4285714286
[2016.10.15_01:43:03]: steer | time since last face 8.93s
[2016.10.15_01:43:03]: STEER | TURNING: 107.291666667
[2016.10.15_01:43:03]: obstc | Verified obstacle in 47.00cm
[2016.10.15_01:43:03]: motor | Last face detected 9.13s ago
[2016.10.15_01:43:03]: motor | Slowing down because no more face detected
[2016.10.15_01:43:03]: motor | obstacle in: 47cm
[2016.10.15_01:43:03]: motor | Slowing down because of obstacle
[2016.10.15_01:43:03]: MOTOR | FINAL DECISION SENT: 88.4285714286
[2016.10.15_01:43:03]: steer | time since last face 9.17s
[2016.10.15_01:43:03]: STEER | TURNING: 107.291666667
[2016.10.15_01:43:03]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:03]: motor | Last face detected 9.35s ago
[2016.10.15_01:43:03]: motor | Slowing down because no more face detected
[2016.10.15_01:43:03]: motor | obstacle in: 46cm
[2016.10.15_01:43:03]: motor | Slowing down because of obstacle
[2016.10.15_01:43:03]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:03]: steer | time since last face 9.40s
[2016.10.15_01:43:03]: STEER | TURNING: 107.291666667
[2016.10.15_01:43:03]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:03]: motor | Last face detected 9.60s ago
[2016.10.15_01:43:03]: motor | Slowing down because no more face detected
[2016.10.15_01:43:03]: motor | obstacle in: 46cm
[2016.10.15_01:43:03]: motor | Slowing down because of obstacle
[2016.10.15_01:43:03]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:03]: steer | time since last face 9.69s
[2016.10.15_01:43:04]: STEER | TURNING: 107.291666667
[2016.10.15_01:43:04]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:04]: motor | Last face detected 9.92s ago
[2016.10.15_01:43:04]: motor | Slowing down because no more face detected
[2016.10.15_01:43:04]: motor | obstacle in: 46cm
[2016.10.15_01:43:04]: motor | Slowing down because of obstacle
[2016.10.15_01:43:04]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:04]: steer | time since last face 10.00s
[2016.10.15_01:43:04]: STEER | TURNING: 107.291666667
[2016.10.15_01:43:04]: obstc | Verified obstacle in 47.00cm
[2016.10.15_01:43:04]: motor | Last face detected 10.25s ago
[2016.10.15_01:43:04]: motor | !BREAKING! because no faces
[2016.10.15_01:43:04]: MOTOR | FINAL DECISION SENT: 150
[2016.10.15_01:43:04]: steer | time since last face 10.28s
[2016.10.15_01:43:04]: STEER | TURNING: 107.291666667
[2016.10.15_01:43:04]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:04]: motor | Last face detected 10.43s ago
[2016.10.15_01:43:04]: motor | !BREAKING! because no faces
[2016.10.15_01:43:04]: MOTOR | FINAL DECISION SENT: 150
[2016.10.15_01:43:04]: steer | time since last face 10.46s
[2016.10.15_01:43:04]: STEER | TURNING: 107.291666667
[2016.10.15_01:43:04]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:04]: motor | Last face detected 10.62s ago
[2016.10.15_01:43:04]: motor | !BREAKING! because no faces
[2016.10.15_01:43:04]: MOTOR | FINAL DECISION SENT: 150
[2016.10.15_01:43:04]: steer | time since last face 10.66s
[2016.10.15_01:43:04]: STEER | TURNING: 107.291666667
[2016.10.15_01:43:05]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:05]: motor | Last face detected 10.83s ago
[2016.10.15_01:43:05]: motor | !BREAKING! because no faces
[2016.10.15_01:43:05]: MOTOR | FINAL DECISION SENT: 150
[2016.10.15_01:43:05]: steer | time since last face 10.88s
[2016.10.15_01:43:05]: STEER | TURNING: 107.291666667
[2016.10.15_01:43:05]: obstc | Verified obstacle in 45.00cm
[2016.10.15_01:43:05]: motor | Last face detected 11.05s ago
[2016.10.15_01:43:05]: motor | !BREAKING! because no faces
[2016.10.15_01:43:05]: MOTOR | FINAL DECISION SENT: 150
[2016.10.15_01:43:05]: steer | time since last face 11.11s
[2016.10.15_01:43:05]: STEER | TURNING: 107.291666667
[2016.10.15_01:43:05]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:05]: motor | Last face detected 11.35s ago
[2016.10.15_01:43:05]: motor | !BREAKING! because no faces
[2016.10.15_01:43:05]: MOTOR | FINAL DECISION SENT: 150
[2016.10.15_01:43:05]: steer | time since last face 11.45s
[2016.10.15_01:43:05]: STEER | TURNING: 107.291666667
[2016.10.15_01:43:05]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:05]: motor | Last face detected 11.68s ago
[2016.10.15_01:43:05]: motor | !BREAKING! because no faces
[2016.10.15_01:43:05]: MOTOR | FINAL DECISION SENT: 150
[2016.10.15_01:43:06]: steer | time since last face 11.75s
[2016.10.15_01:43:06]: STEER | TURNING: 107.291666667
[2016.10.15_01:43:06]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:06]: motor | Last face detected 12.09s ago
[2016.10.15_01:43:06]: motor | !BREAKING! because no faces
[2016.10.15_01:43:06]: MOTOR | FINAL DECISION SENT: 150
[2016.10.15_01:43:06]: steer | time since last face 12.12s
[2016.10.15_01:43:06]: STEER | TURNING: 107.291666667
[2016.10.15_01:43:06]: faces | 1 new face(s) detected, nearest at 26.67%
[2016.10.15_01:43:06]: motor | Last face detected 0.00s ago
[2016.10.15_01:43:06]: motor | Speeding up!
[2016.10.15_01:43:06]: motor | obstacle in: 46cm
[2016.10.15_01:43:06]: motor | Slowing down because of obstacle
[2016.10.15_01:43:06]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:06]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:06]: motor | Last face detected 0.02s ago
[2016.10.15_01:43:06]: motor | Speeding up!
[2016.10.15_01:43:06]: motor | obstacle in: 46cm
[2016.10.15_01:43:06]: motor | Slowing down because of obstacle
[2016.10.15_01:43:06]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:06]: steer | time since last face 0.04s
[2016.10.15_01:43:06]: steer | time since last face 0.06s
[2016.10.15_01:43:06]: STEER | TURNING: 113.333333333
[2016.10.15_01:43:06]: STEER | TURNING: 113.333333333
[2016.10.15_01:43:06]: obstc | Verified obstacle in 29.00cm
[2016.10.15_01:43:06]: motor | Last face detected 0.30s ago
[2016.10.15_01:43:06]: motor | Speeding up!
[2016.10.15_01:43:06]: motor | obstacle in: 29cm
[2016.10.15_01:43:06]: motor | Slowing down because of obstacle
[2016.10.15_01:43:06]: MOTOR | FINAL DECISION SENT: 96.1428571429
[2016.10.15_01:43:06]: steer | time since last face 0.35s
[2016.10.15_01:43:06]: STEER | TURNING: 113.333333333
[2016.10.15_01:43:07]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:07]: motor | Last face detected 0.54s ago
[2016.10.15_01:43:07]: motor | Speeding up!
[2016.10.15_01:43:07]: motor | obstacle in: 46cm
[2016.10.15_01:43:07]: motor | Slowing down because of obstacle
[2016.10.15_01:43:07]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:07]: steer | time since last face 0.59s
[2016.10.15_01:43:07]: STEER | TURNING: 113.333333333
[2016.10.15_01:43:07]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:07]: motor | Last face detected 0.79s ago
[2016.10.15_01:43:07]: motor | Speeding up!
[2016.10.15_01:43:07]: motor | obstacle in: 46cm
[2016.10.15_01:43:07]: motor | Slowing down because of obstacle
[2016.10.15_01:43:07]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:07]: steer | time since last face 0.89s
[2016.10.15_01:43:07]: STEER | TURNING: 113.333333333
[2016.10.15_01:43:07]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:07]: motor | Last face detected 1.12s ago
[2016.10.15_01:43:07]: motor | Staying at full speed!
[2016.10.15_01:43:07]: motor | obstacle in: 46cm
[2016.10.15_01:43:07]: motor | Slowing down because of obstacle
[2016.10.15_01:43:07]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:07]: steer | time since last face 1.21s
[2016.10.15_01:43:07]: STEER | TURNING: 113.333333333
[2016.10.15_01:43:07]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:07]: motor | Last face detected 1.47s ago
[2016.10.15_01:43:07]: motor | Staying at full speed!
[2016.10.15_01:43:07]: motor | obstacle in: 46cm
[2016.10.15_01:43:07]: motor | Slowing down because of obstacle
[2016.10.15_01:43:07]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:08]: steer | time since last face 1.56s
[2016.10.15_01:43:08]: STEER | TURNING: 113.333333333
[2016.10.15_01:43:08]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:08]: motor | Last face detected 1.82s ago
[2016.10.15_01:43:08]: motor | Staying at full speed!
[2016.10.15_01:43:08]: motor | obstacle in: 46cm
[2016.10.15_01:43:08]: motor | Slowing down because of obstacle
[2016.10.15_01:43:08]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:08]: steer | time since last face 1.85s
[2016.10.15_01:43:08]: STEER | TURNING: 113.333333333
[2016.10.15_01:43:08]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:08]: motor | Last face detected 2.00s ago
[2016.10.15_01:43:08]: motor | Staying at full speed!
[2016.10.15_01:43:08]: motor | obstacle in: 46cm
[2016.10.15_01:43:08]: motor | Slowing down because of obstacle
[2016.10.15_01:43:08]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:08]: steer | time since last face 2.04s
[2016.10.15_01:43:08]: STEER | TURNING: 113.333333333
[2016.10.15_01:43:08]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:08]: motor | Last face detected 2.22s ago
[2016.10.15_01:43:08]: motor | Staying at full speed!
[2016.10.15_01:43:08]: motor | obstacle in: 46cm
[2016.10.15_01:43:08]: motor | Slowing down because of obstacle
[2016.10.15_01:43:08]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:08]: steer | time since last face 2.27s
[2016.10.15_01:43:08]: STEER | TURNING: 113.333333333
[2016.10.15_01:43:08]: obstc | Verified obstacle in 0.00cm
[2016.10.15_01:43:08]: motor | Last face detected 2.45s ago
[2016.10.15_01:43:08]: motor | Staying at full speed!
[2016.10.15_01:43:08]: motor | obstacle in: 0cm
[2016.10.15_01:43:08]: motor | !BREAKING! because of obstacle
[2016.10.15_01:43:08]: MOTOR | FINAL DECISION SENT: 150
[2016.10.15_01:43:09]: steer | time since last face 2.50s
[2016.10.15_01:43:09]: STEER | TURNING: 113.333333333
[2016.10.15_01:43:09]: obstc | Verified obstacle in 45.00cm
[2016.10.15_01:43:09]: motor | Last face detected 2.73s ago
[2016.10.15_01:43:09]: motor | Staying at full speed!
[2016.10.15_01:43:09]: motor | obstacle in: 45cm
[2016.10.15_01:43:09]: motor | Slowing down because of obstacle
[2016.10.15_01:43:09]: MOTOR | FINAL DECISION SENT: 89.2857142857
[2016.10.15_01:43:09]: steer | time since last face 2.85s
[2016.10.15_01:43:09]: STEER | TURNING: 113.333333333
[2016.10.15_01:43:09]: obstc | Verified obstacle in 45.00cm
[2016.10.15_01:43:09]: motor | Last face detected 3.17s ago
[2016.10.15_01:43:09]: motor | Slowing down because no more face detected
[2016.10.15_01:43:09]: motor | obstacle in: 45cm
[2016.10.15_01:43:09]: motor | Slowing down because of obstacle
[2016.10.15_01:43:09]: MOTOR | FINAL DECISION SENT: 89.2857142857
[2016.10.15_01:43:09]: steer | time since last face 3.25s
[2016.10.15_01:43:09]: STEER | TURNING: 113.333333333
[2016.10.15_01:43:09]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:09]: motor | Last face detected 3.40s ago
[2016.10.15_01:43:09]: motor | Slowing down because no more face detected
[2016.10.15_01:43:09]: motor | obstacle in: 46cm
[2016.10.15_01:43:09]: motor | Slowing down because of obstacle
[2016.10.15_01:43:09]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:09]: steer | time since last face 3.44s
[2016.10.15_01:43:10]: STEER | TURNING: 113.333333333
[2016.10.15_01:43:10]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:10]: motor | Last face detected 3.63s ago
[2016.10.15_01:43:10]: motor | Slowing down because no more face detected
[2016.10.15_01:43:10]: motor | obstacle in: 46cm
[2016.10.15_01:43:10]: motor | Slowing down because of obstacle
[2016.10.15_01:43:10]: MOTOR | FINAL DECISION SENT: 88.8571428571
[2016.10.15_01:43:10]: steer | time since last face 3.67s
[2016.10.15_01:43:10]: STEER | TURNING: 113.333333333
[2016.10.15_01:43:10]: obstc | Verified obstacle in 46.00cm
[2016.10.15_01:43:10]: motor | Last face detected 3.85s ago
[2016.10.15_01:43:10]: motor | Slowing down because no more face detected
[2016.10.15_01:43:10]: motor | obstacle in: 46cm
[2016.10.15_01:43:10]: motor | Slowing down because of obstacle
